message,severity,attributes,tags,timestamp
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1363) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410303694Z
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1352) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410309748Z
	at com.campus.backend.BackendApplication.main(BackendApplication.java:11) ~[!/:0.0.1-SNAPSHOT],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410316331Z
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[na:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410322348Z
	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[na:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410327880Z
	at org.springframework.boot.loader.launch.Launcher.launch(Launcher.java:102) ~[backend.jar:0.0.1-SNAPSHOT],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410334360Z
	at org.springframework.boot.loader.launch.Launcher.launch(Launcher.java:64) ~[backend.jar:0.0.1-SNAPSHOT],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410340272Z
	at org.springframework.boot.loader.launch.JarLauncher.main(JarLauncher.java:40) ~[backend.jar:0.0.1-SNAPSHOT],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410346204Z
,info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.410352345Z
2026-05-06T16:41:13.451+08:00 DEBUG 1 --- [campus-market-backend] [           main] o.s.jdbc.datasource.init.ScriptUtils     : Failed to execute SQL script statement #38 of class path resource [migration-v3.sql]: ALTER TABLE orders ADD COLUMN updated_at DATETIME DEFAULT CURRENT_TIMESTAMP ON UPDATE CURRENT_TIMESTAMP COMMENT '更新时间',info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461235134Z
,info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461247977Z
java.sql.SQLSyntaxErrorException: Duplicate column name 'updated_at',info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461257196Z
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:121) ~[mysql-connector-j-8.0.33.jar!/:8.0.33],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461265282Z
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:122) ~[mysql-connector-j-8.0.33.jar!/:8.0.33],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461272426Z
	at com.mysql.cj.jdbc.StatementImpl.executeInternal(StatementImpl.java:763) ~[mysql-connector-j-8.0.33.jar!/:8.0.33],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461280466Z
	at com.mysql.cj.jdbc.StatementImpl.execute(StatementImpl.java:648) ~[mysql-connector-j-8.0.33.jar!/:8.0.33],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461287513Z
	at com.zaxxer.hikari.pool.ProxyStatement.execute(ProxyStatement.java:94) ~[HikariCP-5.1.0.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461295057Z
	at com.zaxxer.hikari.pool.HikariProxyStatement.execute(HikariProxyStatement.java) ~[HikariCP-5.1.0.jar!/:na],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461302915Z
	at org.springframework.jdbc.datasource.init.ScriptUtils.executeSqlScript(ScriptUtils.java:261) ~[spring-jdbc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461321725Z
	at org.springframework.jdbc.datasource.init.ResourceDatabasePopulator.populate(ResourceDatabasePopulator.java:254) ~[spring-jdbc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461331700Z
	at org.springframework.jdbc.datasource.init.DatabasePopulatorUtils.execute(DatabasePopulatorUtils.java:54) ~[spring-jdbc-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.461339141Z
	at org.springframework.boot.jdbc.init.DataSourceScriptDatabaseInitializer.runScripts(DataSourceScriptDatabaseInitializer.java:87) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464924676Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.runScripts(AbstractScriptDatabaseInitializer.java:146) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464939304Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.applyScripts(AbstractScriptDatabaseInitializer.java:108) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464949738Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.applySchemaScripts(AbstractScriptDatabaseInitializer.java:98) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464957725Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.initializeDatabase(AbstractScriptDatabaseInitializer.java:76) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464965192Z
	at org.springframework.boot.sql.init.AbstractScriptDatabaseInitializer.afterPropertiesSet(AbstractScriptDatabaseInitializer.java:66) ~[spring-boot-3.3.5.jar!/:3.3.5],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464975584Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1853) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464982142Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1802) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464988072Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:600) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.464995197Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.465003131Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468385959Z
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468395150Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468401166Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468407460Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:313) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468413151Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468418586Z
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468424860Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468430682Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468436783Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireByType(AbstractAutowireCapableBeanFactory.java:1521) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468442263Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1430) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.468448386Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:599) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471194657Z
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:522) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471203119Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:337) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471212796Z
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471220664Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:335) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471226569Z
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:200) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471232536Z
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471236923Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471241490Z
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353) ~[spring-beans-6.1.14.jar!/:6.1.14],info,"{""level"":""info""}","{""project"":""4c477be5-c4d9-454e-8178-da70b4161364"",""environment"":""5b32e0d8-764c-4be7-9635-d26d34ee1f47"",""service"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deployment"":""6ee7ca22-58a3-4610-8888-114ed284e29d"",""replica"":""f11609ed-5a6a-473f-9676-f9c914d19422""}",2026-05-06T08:41:13.471245645Z
